label,review
1,@三段锦摄影 @三段锦李果繁 @浮圈圈   @三段锦曦文 @杨鑫玲   不仅仅是造型和图片 更留住了许多可以回味的瞬间  还把我拍哭了 我那么坚强最讨厌最讨厌当着那么多人跟前被感动了哈[挖鼻屎][挖鼻屎] 以后每年拍一组 留住更多真实的生活点滴  让平淡的日子、熟悉的彼此年年保持新鲜活力[太开心]
1,顶级厨师胸器好给力啊[嘻嘻]//@大牛不吹牛:小妹妹长得真可爱！！！！[得意地笑]
0,移动乱收钱啦！[抓狂] [泪] [抓狂]  以前听人说移动乱扣钱，我不信！ 但有了这次机缘巧合，我不能不信了。 我问：我基本不发短信的，哪来的这几百条短信的账单啊？他答：小姐，应该是系统结算错误了，我们核实后立即把钱退给您！[汗]  天，这么离谱？看来，这些年，我信错移动了！悲！[衰]
1,这个太初级，今天我是打破纪录了[偷笑][神马][爱你][飞机]
0,又到一年年终终结时，老计划有多少做到了有多少做不到的，新计划也要打印出来，头大[泪]
0,感受，确实比事件更容易得到传播。//@小葱-张伟明:祈求上帝，尽快给他一个真妈妈吧[伤心] //@深流水净: 啥也不说了
0,绯闻从未间断...[泪]我这是要火啊！[委屈]
1,赞，我吃好的肉酱意面最怕服务员急着收盘子，我会津津有味舔食干净，说：不用洗了！[哈哈] //@张鸿KARMA:@AndLoft 安单的意面就是与众不同一点[嘻嘻]
0,//@凹凸猫_王雨: 不是人！可恨[怒][怒]@魔术演员崔凯 //@相声演员王勇://@天津市名流茶馆于浩泽: 我了个去！人肉她 //@罗峰--罗大牙: 先剁了她！ //@可惜我是女流氓:求人肉！[怒]
0,晚上吃黑片，不瞌睡...感冒患者居然还失眠[衰]
1,@精品乐活志 @精品杨磊 @小米表姐 @颦颦有礼 @棉袜子 @屠无穷 @佳境 @佳佳宝在碎碎念 @郭大侠在桃花岛  //@陈雨星-精品购物指南:太太给力啦[鼓掌]
1,#北京吃货在美国#。。第五天：快乐的LTR培训课程。。从一片欢歌笑语中开始了。。前往别看不起胖纸啊。[哈哈]。@胡滨微博 @韩姐教你下厨房 @gracevip @小雨cathy @盛博 @熊丽电台
1,美腿哦，超性感。[嘻嘻]。@摄影师石添友@小昊 @圈圈陶O  @北京华彬费尔蒙酒店
1,//@Anry-Young: 一杯咖啡一次迷失，鼓浪屿就是这样具有小资情调的岛。[鼓掌]
0,[蜡烛][蜡烛][蜡烛]//@花开花落2017: [蜡烛][蜡烛][蜡烛]//@皇城根胡同串子: [蜡烛]//@感性老夏: [蜡烛]//@冯磊非专业但敬业的摄影师X-CAM:[蜡烛]//@?特??_呼吁动物保护法出台:[蜡烛] //@多多多德:[蜡烛] //@怪棋:[蜡烛][泪] //@ian林煜:[蜡烛] //@多多多德:[蜡烛][蜡烛] //@唯物宇宙: [蜡烛]
0,每次我这么说，都会被人笑个半死~但是，我真的想大声说一次：说话，真的不是我的强项！！！[晕]
1,[鼓掌][鼓掌]无肉不欢！
1,明快的亮黄色，让人憧憬一次心动的旅行~~的确有软广之嫌，不过好东西就是要大家一起分享嘛~[偷笑]感谢@韩大黑 大黑同学，以及“超级速速递员”@TOPFM-周敏 [可爱]
0,忘了在哪部电影里看过这个名字了，确实是个人物，哪像当今的扯淡官爷。//@李晓琪:// @娴蜜蜜 : 今日的红十字会人人都划清界限，一活动来函还要特意问清楚跟红十字会有关否，杜大佬有知多伤感。韩寒说，今日中国之局面是我们每个人爷辈的选择[泪]，不可轻易动本的，改革的任务很重，但不可轻言其它。
0,不要让我周一一大早就想孩子[泪]
1,520耶，有人愿意一起私奔么？私信联系！[哈哈]
0,真心老了，十点睡着，现在就醒来[泪]金子在一旁闹猫，气死你饺子姐姐啦
1,@小匣子玫瑰 你回去了吗~[可怜][爱你]
0,操！到哪还得是有关系或熟人帮忙才行，王道！ //@朱刚V5:操//@司爱武: 操 //@麻辣小知:太恐怖了！ //@胡淑芬:好险//@哑巴: 比较之间，医院立见高下//@宁财神:操！[怒][怒][怒][怒][怒]
1,哈哈，打折打折//@晶晶8th:合肥客户凭此微博打折，外省客户包邮[耶][耶][耶] //@我:保证质量与清洗水平，有需要可与我联系[鼓掌][鼓掌][鼓掌]
0,剧组加班，无聊的等待[抓狂]
0,哈哈 太坏了 //@第一财经: [泪]
0,配乐太煽情，视频太震撼，中国太……//@我是张汇鑫: 除了[泪]，还有什么？
0,有人询问，结果400英磅都没有，天大个堂子[晕]
1,回复@花小姐Queen:必须的！赶快休息，明天美丽继续！ //@花小姐Queen:感谢静老师给我们讲那么生动的课。[给力][给力] //@静老师:不管是几零后，都很认真！[哈哈][鼓掌]
0,开着会，突然饿了，又开始想念四川的美食，尤其是冷锅串串。可惜我不能吃…[泪] @VV安欣  @陶迷心窍  @芸at众生  @静心清思  @雯雯zg
1,[嘻嘻]//@xuxu的围巾:[哈哈][哈哈]
1,【幸福10大表现】1、拍照片喜欢露牙齿2、旅游纪念品摆放在桌子上3、享受读书4、走在路上忽然发笑5、再忙也要运动6、爱收拾自己的小空间7有两个交心的朋友8、心里甜蜜地想着一个人9、早晨起床后感觉一身轻松10、爱品茶或红酒。有4条以上，内心就是幸福的。沃阁哥表示，在沃阁，每天都很幸福[嘻嘻]
1,你说说?怎么这么多优点呢?怪不好意思得真是！[哈哈]
1,我们别墅区的自留地也逛到了。厉害!//@花果山皇后: 真是不错。战友们来看看看真实图片！看来泳衣要带好了[哈哈]
0,[泪][泪][泪]
1,顺利到达。欢迎水果！[嘻嘻]
1,淡淡的声音~喜欢//@XMAN_宗介: [鼓掌]太好了
1,人有悲欢离合，月有阴晴圆缺，此事古难全。但愿人长久，千里共婵娟。------中秋节快乐！[亲亲]
0,发起脾气来就搂不住这是多冤业[泪]
0,你坑死我了，一直以来我那么信任你，现在路由器又用回以前旧的了，新的被掰坏了。大家不要相信他，爪爪根本不能摘下来[泪] //@王中王kingofwang:好东西也要正确使用才行啊?那个爪能卸下来，每个房间放一个就都有信号了?嫌乱的话可以只卸一个顶在脑袋上，走到哪里都有信号！
1,蓝光人现身！~~ //@RevanS: 五一继续小创作吧...[嘻嘻] //@YHMT徐慧: 蓝光人系列华丽登台~~~哈哈
1,老周也有愤青的时候[哈哈] //@好人老周:回复@有福社长: 酒窖基本原则是：爷们就是爷们，娘们就是娘们[酷]  //@有福社长:老周开始讲历史了  //@好人老周:回复@大?儿: 太监复辟？  //@大?儿:回复@好人老周:早失传了。。。  //@大?儿:可以制成光碟，全球发行名字叫《末日前的鸡鸡》
0,甭管男孩女孩，口红抹起来才是王道！[衰]//@只抽半支烟的小昕: OMG，还有全果照！
0,[抓狂][泪]还要多久才可以不会看到这样心酸的消息 //@谭飞:泪奔。 //@侯宁:[泪] //@端砚名师钟创荣:这就是中国！！
0,//@魏长仁: 看好@众信旅游 长远发展，坚信将来会有更多优秀旅游企业上市并表现出色！//@杨彦锋: 看好@众信旅游 准备申购，文章的观点引用不全[衰]。//@记者彭涵: 【小彭手记】既然众信国旅是第一家纯粹以旅行社业务上市的民营旅行社，那么它在资本市场上就缺乏参照物 @魏长仁 @charlie李超
1,"强大的导游工具，导游们都可以歇菜了[哈哈] 不过我更多是出行前就查好这些信息，要是它能读我的唇语或脑图就更强大了...[抓狂] 人就是贪心！ //@zine_yan:这个视频曾经看过,非常庞大的一个系统,产品域很宽 @黄晓靖XiaojingHuang @胡子妹 @黄药师之屁哥无敌"
1,我说了，要发@卢33 的“艳”照。好吧，为了弥补我晚发照片，那就把@飞鸟与鱼 为我和她所拍的双人“艳”照发上来吧。这狼毒，够艳了吧？[嘻嘻]
0,太热啦，这大太阳~怎么大周末的还堵车啊[抓狂]
1,什么时候寻找霸气gg [嘻嘻]//@李峥嵘: @胡大治
1,到十渡吧。十八渡都进山洞了。//@郭勇滨: 一渡到十八渡呢？[抱抱]
1,好呀好呀 //@开心北京大妞:  支持老同学@陈雨星-精品购物指南 ，不忙的时候聚起来~[哈哈]
1,[嘻嘻]//@小予CAT:枫叶脸 //@重口怪咖: [哈哈]
1,小时姐是我们的女神[haha]我们守护着你//@小时相当忙:感谢！非常惊喜。[男孩儿][女孩儿]10年了，出嫁时的影像我第一次看到，多亏了你们这般用心，谢谢！我爱你们[亲亲][亲亲][亲亲] @爱在蔓延马梁 @小莱坞-小郭姐姐 @爱在蔓延安德森卡卡
0,#现在特别想吃什么# 饿了，什么都想吃，有木有！[失望]
0,淘宝链接：http://t.cn/zRTdIgC画画的张旺: [抓狂]太赞了！绝对忍者调调儿啊[抓狂]//@冥王星灵玖贰伍捌: 连鞋带衣服都拿下了！
1,#Loli厨房出品#某人的晚饭，说加班忙的又忘了吃饭了。本来想结束买个东西吃吃的，就是很想念loli主厨做的饭菜，想回家吃！于是有了这道微煎馄饨配牛奶。某人很是惊喜，嚷着：好幸福阿！[哈哈]所以阿，男人嘴甜不吃亏，不说好话的不会哄的，就甭怪老婆不温柔阿[偷笑]
0,//@我要减肥绝不放弃: 还有囡的高中[泪] //@Panda-Sophie: @我要减肥绝不放弃 我们的初中……
1,在某人气极低的餐厅，偶遇男版＂安妮宝贝＂薛老师！@薛继业 @梁静isabella [哈哈]
1,看过来。[嘻嘻]@黄珏JJ @diana戴辉琴 @绿绿荔 @耿昕-QTT
0,刚上学五天，又病了…一上学就生病，在家从不病，旅游一个多月也没事，天天参加活动也没事…可只要上学…这一病又不知什么时候好了…[抓狂]
0,[悲伤]//@岩石疯: 太搞了！哈哈哈哈！
0,@宝贝刘小小 要来家里做客，高规格接待！[偷笑]兔子长颈鹿小熊粉色波点小毛毯..全都扔洗衣机甩干净太阳底下暴晒过的！（为此洗坏了一只毛绒猫咪[泪]）
0,[泪][泪][泪]击中我了 //@小瘦子心心:漂亮！！！
1,好喜欢，收藏了[爱你] //@菲比Febe: @范海伦的海伦   // @当时我就震惊了 :无
1,服务也全套啊[哈哈]//@李静嘉Jo:下次全套弄好 帮你买好胃药 吃个够 大家帮忙转发壹火锅的超级美食
1,小天使~祝我做个好梦吧~晚安[爱你]
1,以后还要再来[嘻嘻]，毕业还早吧
1,[鼓掌] #方家美食工作室#
0,真心不能看东方CJ，又想败了！[泪] 我在这里:http://t.cn/z8AtTqg
1,好字！好?涵！！[哈哈][给力]
1,这个价不算高，和一天内训相比相差无几。。[哈哈]//@博通传媒v: 6个月！一个月工资1万，6万啊！那我拍6500//@杨亚天: 拍下来，我就得为王 服务啦。。。。。时间是6个月//@齐老实: 6300//@五粮酒姐高英华: 6299 //
1,妥了！就这么定了，快去找地方，把牛板筋和羊蝎子开到台湾去！[哈哈] //@田地?: ??地?的路?…[路?]//@风林火山私家牛板筋火锅:望京的呼声很大啊?朝阳区。 //@小翘蕾蕾: 望京。。。。哈哈
1,韩国范儿思密达。@yekinki [嘻嘻]
0,朋友?送上?自煮的Valrhona巧克力?；???放了草莓?意大利香醋。Brioche 也是半小?前在她的烤箱弄好的。本?不想吃宵夜但只好破例了。[泪][泪]
0,你是这样的么？//@大头Cason: [晕]//@轮滑风影:同意前半句，呵呵~~~//@李飒22688: 转发微博
1,猪肉和男人只能选一个，你的选择呢？[哈哈][哈哈][哈哈]笑爆了！！！@S断了兔子的耳朵
1,#正大综艺宝宝来啦#大宝&小宝 你们可真是一对活宝！在录制现场各种“视察工作”让我们工作人员很是不淡定！[偷笑]妈妈对你们独立个性的培养也值得推广 [太开心] 今天你们的小水滴历险记完成的看来很轻松呀！就是老爸的预测…… 哎呀闺女们 你们喝这一口是和老爸有灵犀吗！
0,说明他们工作很闲//@阳光老顾:脑子进水[衰]
1,远离喧闹的城市，来到丽江享受下悠然的时光吧！~还有花间堂，记得来喝杯茶哦！~[抱抱][亲亲][爱你][礼物]
0,回复@帅帅家长:冷 //@帅帅家长:还以为塔利班攻占火箭基地了[晕]
0,谁能给我来点儿提神醒脑的方子，我不清醒的很！躯壳在开车，灵魂在瞌困…我给教练说我这叫疲劳驾驶，教练竟然不甩我[下雨]完全不care我啊！[伤心]
0,回覆@llHwang:[抓狂] 你等着，我准备下班回家！！[?] //@llHwang:回复 @蔡蔡090909:不可能。[可怜]
1,[汗]多谢支持[哈哈][哈哈]
1,模特好，照片才好！[哈哈][给力]
0,嗓子疼死了。要买口罩了[衰]
1,[哈哈]//@宁财神:[哈哈][哈哈]
0,这大夫也太坑爹了，非说这药丸是甜的。打开后一股浓郁的草药味，各种方法都下不去，还把嗓子给堵了。。[抓狂]。
1,//@车径行: //@婺源文风:期待大作，老师，早安//@寒雨002: 难得！//@?意冥想: [太开心] //@寒雨002:[哈哈]//@?意冥想: [酷] //@寒雨002:备战！[哈哈]//@?意冥想: [带着微博去旅行] //@梧桐述语:夺宝大战还有17天 @水墨婺源 @梦雨札记
1,回复@威笑1007:基友们太客气了[哈哈] //@威笑1007:跟@如果是你我便爱你 这死胖子吃顿饭！你俩动静真大[哈哈]
1,加多宝棋高一着，完胜广药王老吉啊！[哈哈]//@张莹牙牙: 正宗好凉茶
0,[馋嘴][抓狂][赞]这店食材行先，全部从清远乡下来的原材料，连豆腐都是在乡下做的，吃回小时候的味道！
0,轰隆轰隆老半天，雨就是不下，急死你[抓狂]
1,周末有早起的吗？起来煮螺蛳粉吃了！[哈哈][兔子]
0,//@张宁_性感的公益生活:技术活[晕]
1,云芳，你怎么看？ 600元的痰盂头拍摄的如何[嘻嘻]
1,//@边疆边吃边说:回复@刘吻雯_LoisLiu:[汗] //@刘吻雯_LoisLiu:回复@边疆边吃边说: 多谢您指点[可爱] //@边疆边吃边说:“吃回本不是用餐的目的，吃到称心合口的美味才是王道”自助餐经营者要研究消费群体心理，“吃回本”心态将“失态”。
0,大作拼完于是狠狠心把可口可乐百年限量版给拆了[泪][泪]不留着升值了[抓狂][抓狂][抓狂]
0,人肉这女的！[怒]//@?感小勇士的宝宝是个小乖乖: 滚出北京//@Dream小歪: @一只舍不得披萨的熊 @??朋克-龙龙 @恋夜的猫 @郝虹虹 [哼]//@娇娇-sunny: 素质太低了！严重抵制这样的人！[怒]//@Dream小歪: [怒]素质低下的人，真是可恨，你就没有父母么？真让人心寒...
0,阿弥陀佛，人哪，计划生育，城镇化，利益化，身边还有什么朋友，官屠，人伤，人哪，你见过陪伴乞丐的狗你见过不离不弃的人吗，你可以杀它，不要这样，好么 //@政经观察员范利祥:回复@wj开到荼蘼:[怒] //@wj开到荼蘼:狗狗好可怜！好想哭！这个畜生不如伤害狗狗的东西！给我下十八层地狱！！！！！
1,【#超级笑星#微直播】@马腾翔 @西安李小龙 两位这《愤青》表演的真棒！好几句话都说到大家的心坎里去啦[赞]~最后的那首陕西方言的歌曲~真的会很好听哦！[鼓掌]大伙儿说说看~11块1可以用来干嘛呢？[哈哈]
0,面煮糊了！注定今天不能好好吃一顿[悲伤]
1,[嘻嘻]//@叶新Robert: 大家都不容易啊！@扁豆-
1,【青年餐厅青年路店】将于5月18日正式开业喽！[群体围观]此青年是青年路上新青年！有更多惊喜 更多亮点哦[bm可爱]为了避免广告嫌疑 暂时就不一一为大家推荐菜品啦 但必须说我们的试菜很成功！[噢耶]青年炒饭是非常棒的主食选择 酱香浓郁 玉米香味十足 软硬适中！还有肉汁炒蛋 这个必须是惊喜！[嘻嘻]
1,太酷了！！//@莫鸠鸠MOJO：[哈哈] //@潘大PandaLee:插画师 @莫鸠鸠MOJO 操刀[馋嘴] 这个我也要积极响应下哈哈哈>> http://t.cn/aO1V6q
1,@杜子建 防身“砖”用书[哈哈]
0,#超凡蜘蛛侠#我从小就爱蜘蛛侠，妹妹从好莱坞给带的蜘蛛侠TEE都一直舍不得穿，可这片子让我觉得蜘蛛侠好2好矫情，除了衣服变好看了，其他的好矫情，飞起来也好累好累，导演在毁我偶像！[泪]
1,有神马表示么[可爱][可爱][可爱][可爱]
1,这还有假的！太过分！希望像这两位认真负责好的地铁工作人员越来越多！[鼓掌]
0,回复@水晶娜子:去山东，潍坊青岛威海！都好//@水晶娜子:我们一起逃吧，我现在已经逃到六环了，还是没跑出去[泪]
1,今天刚刚拿到金投赏国际创意节的门票，非常期待@Landor朗涛国际 大中华区总裁陈以聪先生的关于2014中国品牌全球化的商业创意报告。[good][鼓掌][心][围观]
1,走过路过，不要错过哟！[嘻嘻]@卜潢信河 @YY-婉儿 @大米李宁乔 @房董祥@?芳-sunny @冰壶沸水 @纷蝶花间 @GY阳关 @园林人网 @美美又叫高了了 @小猪玲玲008 @小熊猫_jingjing @道道gary @胡婧婧 @山水李明 @眯眯眼闲逛逛 @公夫熊猫//@小郑快跑: 天天转发~~继续支持~@??正太控 @sini毛斯妮 @柳小喵喵
0,今天体验到了「上甘领」的感觉了[汗][泪]
1,“?果好次?？”“太好玩了！”?女增?明[嘻嘻]//@上海最资讯: “闺女，比大苹果小点，比小苹果大点叫什么呀？”“Ipad mini！”[耶]
0,业绩增长不上去呀[晕][晕][晕]//@腐女的那点事:我勒个去 这速度能赶上我家网速了
0,[抓狂][抓狂][抓狂]怕了这次水逆了！昨晚忘拿家门钥匙！今收到邮件原本定好的酒店拍摄被取消了~看了一下就差3、4、5、7还没遇到~又突然想起空调也莫名其妙的坏了。。。跪求快点过！！！
1,把这些点滴细节带回来真的够我回味的！开心[哈哈]
0,我能转发十遍吗[偷笑]我这么忠实的跑步信徒，不中太怨了[抓狂][奥特曼][耶][来][握手][心][礼物]
0,真羡慕手指细长的人[哼][泪] 我在:http://t.cn/8DD0USE
0,额...我被抓个现行！！破坏儿童玩具[晕][汗][吃惊][黑线]
1,清新脱俗，喜欢你的小虎牙！//@佟丽娅: 谢谢各位辛苦拍摄，好喜欢这组片子。[鼓掌]我的感受：我不干瘦！[偷笑]你们觉得呢？
0,喉咙又涩又痒[衰] 真的是感冒了吗？
1,刚从@泰国驻华大使馆 拿到新签证[嘻嘻] muang Thai 走起倒计时中[嘻嘻]
0,@江苏卫视 ，你这是不做死就不会死[鄙视][鄙视][鄙视][鄙视]看了三年非常了得，你个傻把偶们灰常爱戴孟爷爷郭奶奶柳女神姜帅哥换掉[挖鼻屎][挖鼻屎]今晚芝麻开门又失彭宇哥[挖鼻屎][挖鼻屎][挖鼻屎][怒骂]
0,在家真不咳嗽，出来了就咳嗽。到底还是空气原因？赶紧好起来吧。[失望]
0,践行了物以类聚//@一网打尽1861: 右！//@闵玉平:龌龊之人必有猥琐之相！[晕]
1,支持并祝福！//@大佳网: [抱抱]谢谢！也祝福《书香北京》越办越精彩[赞]，书香遍北京[给力]//@吴玮: 哈哈~支持！ //@鹦鹉史航:我想圈的三位好友是@fromgodwithlove，@绿窗413，@lamlamjoe，三位比我爱读书的朋友。
0,我就被盗过！[泪][泪] //@大董陈丹:回复@大董汤明姬: 有！你看他的微博 //@大董汤明姬:回复@大董陈丹:还有这等事？
0,250多年没拍照了，活力娃去哪儿了？[晕]今儿主题～谁敢摸我肩膀，好久没铆钉了，好久没穿过搭配过的衣服了，蓬头垢面一个月，我都开始嫌弃我自己了，不能再这么下去了。[熊猫]打起精神来，嘿哟嘿嘿嘿。
0,#刁钻食材#蚂蚱又叫蝗虫，在大家都不往农作物拼命撒农药的时代，它是可怕的害虫，但吃了农药一样挂掉[晕]今天，它被养殖作为食用药用饲料等。图中这盘水蚂蚱，对能吃的人儿来说是富含高蛋白的食物，在亚洲很多国家都会食用。个人最喜欢泰国版的，沾满酱油炸之，吃完之后较硬的两后腿还可以当牙签[嘻嘻]
1,鱼鱼和虾米 [哈哈][哈哈] 一家～
1,我家的小美女。。。宝贝，我去睡了，你午饭要好好吃，听话，乖[亲亲]
0,尼玛！[草泥马]好容易有个能看的央视节目，还天天追着砍人家！！什么猪脑子啊？[猪头]必须复活啊！！！[抓狂]我！们！还！没！看！够！！！[哼]@作家吴岩 @电影十放----第十放映室 @小编涓涓 1日凌晨，《第十放映室》编导张小北在网上留言：央视10套王牌栏目《第十放映室》停播。[伤心][伤心]
0,"天哪我也是[泪] //@刘小福:看见okonomiyaki我就走不动路了。。。[花心] // @公爵的暗夜城堡 : [爱你]// @洛杉矶吃货小分队 : 地址应该是2383 Lomita Blvd，Ste 102，Lomita, CA 90717。Okonomiyaki，御好烧又称什锦烧是日本一种小吃。okonomi意思是随你喜好，yaki是烧（比如takoyahi,su"
1,清清你的cmos也行[哈哈]
1,很接近真相啊！[哈哈] //@ImCola:这的确是个需求！//@汪_渊: 这个需求…@ImCola //@王天凌名字已有人抢了:哈哈哈
0,【世上最痛苦的事――台湾少妇看Ａ片男优竟是老公】http://t.cn/zHZDXMG 原想看Ａ片消遣的高女士被这发现惊呆！更让她抓狂崩溃是：老公反以盗用电脑罪将其告上法庭[吃惊]世上最最痛苦事：看Ａ片还发现女优是闺蜜[抓狂]世上最最最痛苦事：看Ａ片还发现他们就在自己床上、边干边批评自己技术差![衰]@ici
0,也下得去手！可恶！[怒骂]
1,好残酷的解读[泪] //@第一旅游网官方微博:下半年的第一天！！[可爱]
0,忙活半天缝了垫子，赏个脸吧两位 [泪]
1,"#圣淘沙名胜世界#在""?S.E.A.海洋馆"" 全球最大的海洋之窗窥探鬼蝠?,石斑鱼,双髻鲨等海洋生物,忍不住惊奇赞叹[鼓掌]还可以体验海底漫步, 与万千海洋生物一起徜徉海底的缤纷世界。此刻,好想做一尾鱼,自由自在的摇曳。[给力] @新加坡圣淘沙名胜世界 @带着微博去旅行 我在:http://t.cn/zRXW1aC"
1,[可爱]//@郑忠阳v: [鼓掌]
0,入春以来最严重的雾霾天，能见度估计不到五十米。一直坚持着漫不经心，今天终于决定第一次带上了口罩，还直后悔那日没买防毒面具[衰][衰]多希望今天就是两会开幕日啊，让哪些代表和委员体查一下首都的幸福生活，雾里看一下盛世光景。
1,[哈哈]今天中午的高档午餐！老豪华呐！
1,说实在的，我本来没什么立场，看了马一木的大作，我有点儿不淡定，脑子里忽悠忽悠地闪现出?越狱?里那个精神病。。。啊！这文字水平还能编书[哈哈]？
0,新出炉的世界财富500强名单显示，中国企业从2012年的79家增至95家，仅次于美国的132家。其中，除了华为、联想以及港台企业，余下均为国企，引发了市场投资感慨：一将功成万骨枯。民企究竟还在哪？这太意味深长了[衰]！@中殷@经纬张颖@薛蛮子@其实@徐小平@夏逸陶@崔向红@南方在@但斌@haitaode@就是吴敏
0,继续全素版减肥餐。。。开饭开饭。。。【今天一个人吃饭，木人洗碗啊啊啊[泪]】
0,//@老猫-上海:白完[衰] //@作家-天佑:强力扩散 //@卫庄: 扩散
0,//@田丰?: [抓狂][抓狂][抓狂]
0,回复@小玩子o:[思考]看来确实得尽快回去拯救松锅了！ //@小玩子o:[抠鼻屎]亲，你快回来救治一个边缘人士吧 //@88酷卡_玉玲珑的围脖:[抓狂]allen你怎么啦？受什么刺激啊[可怜]额滴神呐  //@任伯睿:逆天了  //@林逗号冲叹号: [笑哈哈]让你出名~@全球热门收集 @微博搞笑排行榜 @搞笑GIF图精选
1,老公先带你品尝 能带给你带来[爱你]
0,回复@陈俐君-:[泪] //@陈俐君-:越听越想家~~[偷笑] //@画家刘勇:听到这样的曲子想掉泪，家乡是那样亲切，又是那样遥远。
1,@Cherrytomato2000 收到啦！！[哈哈][哈哈]
1,某人刚发的，就搬过来了，怎么办啊？做鸡翅吧[偷笑][偷笑]收拾屋子辛苦呀，喝杯茶改大杯，发现真心超爱金俊梅没有之一，但真心习惯了不好，喝不起啊[鼓掌][鼓掌][爱你]
1,[酷]不但没错反而有奖，不是因为这评价多高，单则因为Po主的行为非常值得提倡和表扬！[嘻嘻]下次再来用餐，VIP专属甜品“生如夏花”送一份，表示对纯洁心灵的致敬！
0,头痛、头痛、头痛~炸了算了~~[怒][怒][怒]
1,[哈哈][哈哈][哈哈]…够狠… //@私旅行:我把显示屏给碎了，一定是我打开的方式不对。
1,那天饭局的气氛很好，回味和顺鱼3食。 //@SandraWY:买本来垫煲底！@姚斯婷 //@??行?_?耀文：[偷笑] 斯婷，?又??啦！ //@姚斯婷：[馋嘴][馋嘴]去买去买！！[哈哈]
0,《“茄子!”》 [伤心]  来自 @tango2010 在《ACROSS穿越》上的专栏#一日一画每月精选#
1,切尔西的17号一字眉黑有喜感[哈哈][哈哈]
1,【获奖公告】史上参与门槛最低的抽奖赢iPhone5的活动结束啦~恭喜@斯瓦洛 凭借超级无敌高的人品抽中大奖，跻身土豪行列！[鼓掌] 请速速私信你的姓名、地址、电话，奖品会尽快寄出。也请其他小盆友果断期待本月即将开始的更高大上的活动~
1,又来@BoothsCake 感觉和上回一样奶油味道没有原来浓郁香滑，打发的稍过，虽然口感还相对是细腻但是质感不够顺滑。新款的芝士还是比较喜欢的，而且很讨巧的奶油和芝士结合相对显着更浓郁了些，但是建议放一回会更好因为会有冻感[嘻嘻][嘻嘻][嘻嘻][嘻嘻]
1,嗯，争执不下的时候手机百度一下是最好的解决方法。 用@掌上百度 的话还可以语音搜索，更方便[嘻嘻] //@临时不在：回复@文子-cocooning:结果掏出手机百度了…… //@文子-cocooning:讨论的结果是啥？
1,[哈哈]大笑不止！
0,[泪]//@西部交际花: 在豆瓣瞎闹的青年都是文青界?丝~真正的碉堡文青在你们擦鼻涕瞎哔哔的年代已经写下文字（→→http://t.cn/SxyUGk）传承思想了~↓↓此人为绘画摄影文学无所不能的文艺女青年~搞文艺要找组织~?丝们表抱错大腿~~向右看齐→[推荐][推荐][推荐]→@彩色的葵花 文艺青年，你关注她了吗？
0,高德手机导航地图开关机被强行安插林志玲声音，嗲的厉害，烦死人了。。。[怒]
0,哇，从来没吃过这么难吃的冰淇淋阿[抓狂]还意大利进口的[吐]
1,这个宣传口号定位的好！//@杨真铸:回复@电商刘振光:我们不生产轮胎，我们只最合适的轮胎的搬运工！[哈哈][哈哈][哈哈][哈哈] //@电商刘振光:我们卖的是安全。这不是更好？不过好像米箕林已经在做。如果已存在，如何超越对手？@有为张
0,这个必须转//@奥巴巴:俄文的，画面让人感动[泪]@植子@我是大刚@马利克 //@Ricar_lee:这个必须转，身边的朋友有幸看到的，争取做到吧。
0,介孩纸！你竟然借用我俩来卖萌！[抓狂]
0,//@捆白菜: 好久不进吞了，抽空肯定帮忙的[泪] //@___Zoe_: @李佳念Jonathan @捆白菜 @乔勃勃不是僵尸 @马伊咪 矮油、突然想不到在北京的还有谁了，亲爱的们，你们很强大！帮忙！[爱心传递]传递起来！// @猴子当道 : [温暖帽子]
0,[泪]领养代替购买
1,[哈哈][哈哈] //@莫道无相识:[偷笑]暂时可以肯定你老爸木有4斤苹果可以用了 // @TT_Only的叹息之墙 ：苹果这招原来是为了对付山寨的
0,极力劝说老爸不要在水逆买车以防买到问题，还劝他不要买大型越野车以防他开起来不安全，结果被双子座月金牛的老爸误会为舍不得、自私什么的，又生气又难过。这状态看来我也被水逆了，月牛太固执，越老越像小孩，比魔王兄真小孩还让人头疼！[抓狂]
1,小筑是一个让人安静下来的地方，岁月静好[求关注]//@西林小筑:去年这个时候，@咸鱼的行摄生活 大清早带我们去他家花圃拿绿植，大中午跑来帮小筑修窗子，晚上带全福州最好喝的花生浆来小筑....点滴在心，感恩有你。915来小筑喝酒聊天啪[爱你]
1,这神情。[哈哈]
0,被感动了[泪][偷笑]
0,#北京曝光#【这回右手没拿烟有进步[good]谁都得有个适应的阶段】@赵晕晕: 您Y新交规是怎么学的啊！执法者都不能做到的事凭什么要求普通百姓！[怒]
1,回复@cyyzephyr:品牌 不是东西 土豆还是外族的呢 //@cyyzephyr:小哥，咖啡本来就是外族的 //@王淮Harry:回复@Mob_RP:不贵的 比星巴克要便宜...好些 本民族咖啡 为了有一天把外族巴克踩在脚下... [嘻嘻]  //@Mob_RP:不要太贵哦。。  //@王淮Harry:欢迎贵客光临指导，呵呵 @杭州TCOFFEE
1,回复@麻麻芳芳:有收获就好！[鼓掌] //@麻麻芳芳:我也买了都看完了，确实比其他类似的书更直观易懂。 //@静老师:[good]好好消化一下!
0,[衰] //@何叔自话:这叫什么事呢？
